timestamp,co_sensor_mg_m3,nox_sensor_ppb,no2_sensor_microg_m3,temperature_c,relative_humidity_percent,absolute_humidity_g_m3
2004-06-01 10:00:00,1.8,211.0,89.0,19.6,66.7,1.5023
2004-06-01 11:00:00,1.6,201.0,86.0,20.4,63.1,1.4969
2004-06-01 12:00:00,1.9,191.0,89.0,21.6,61.8,1.5775
2004-06-01 13:00:00,2.5,192.0,88.0,24.0,49.3,1.4509
2004-06-01 14:00:00,1.6,143.0,73.0,25.7,43.8,1.4262
2004-06-01 15:00:00,1.5,148.0,78.0,24.6,47.5,1.4487
2004-06-01 16:00:00,2.5,183.0,95.0,24.8,47.4,1.4628
2004-06-01 17:00:00,3.6,216.0,109.0,23.7,50.5,1.4636
2004-06-01 18:00:00,3.5,184.0,95.0,23.0,53.8,1.4968
2004-06-01 19:00:00,4.8,248.0,101.0,21.5,65.8,1.6688
2004-06-01 20:00:00,3.7,221.0,88.0,21.0,66.9,1.6436
2004-06-01 21:00:00,2.1,159.0,77.0,20.6,68.1,1.6329
2004-06-01 22:00:00,1.6,136.0,75.0,20.5,66.9,1.5914
2004-06-01 23:00:00,2.2,168.0,81.0,20.2,65.2,1.5251
2004-06-02 00:00:00,0.8,95.0,57.0,19.5,68.0,1.5269
2004-06-04 16:00:00,2.7,95.0,57.0,26.2,32.6,1.0892
2004-06-04 17:00:00,3.6,95.0,57.0,28.3,27.5,1.0418
2004-06-04 18:00:00,3.3,95.0,57.0,26.5,29.7,1.0123
2004-06-04 19:00:00,3.6,95.0,57.0,25.7,31.8,1.0317
2004-06-04 20:00:00,2.9,95.0,57.0,24.4,35.2,1.0632
2004-06-04 21:00:00,1.9,95.0,57.0,23.5,36.9,1.0518
2004-06-04 22:00:00,2.0,95.0,57.0,22.4,41.0,1.1006
2004-06-04 23:00:00,2.9,95.0,57.0,21.7,44.7,1.1451
2004-06-05 00:00:00,2.7,95.0,57.0,21.1,48.1,1.1864
2004-06-05 01:00:00,1.5,95.0,57.0,20.7,50.0,1.203
2004-06-05 02:00:00,1.6,95.0,57.0,19.8,53.1,1.2093
2004-06-05 03:00:00,1.3,95.0,57.0,19.8,53.6,1.2214
2004-06-05 04:00:00,0.7,37.0,63.0,19.6,54.8,1.236
2004-06-05 05:00:00,0.7,57.0,71.0,19.3,57.3,1.265
2004-06-05 06:00:00,1.2,131.0,91.0,19.7,58.4,1.3254
2004-06-05 07:00:00,1.5,171.0,95.0,19.8,59.4,1.3554
2004-06-05 08:00:00,1.5,187.0,96.0,20.9,54.8,1.3387
2004-06-05 09:00:00,1.6,133.0,81.0,22.4,47.9,1.2817
2004-06-05 10:00:00,1.1,87.0,68.0,24.1,41.3,1.2202
2004-06-05 11:00:00,1.1,61.0,57.0,25.9,36.9,1.2133
2004-06-05 12:00:00,1.4,86.0,68.0,30.7,26.0,1.1287
2004-06-05 13:00:00,1.4,83.0,72.0,30.3,25.2,1.0652
2004-06-05 14:00:00,1.0,61.0,62.0,30.1,25.4,1.0641
2004-06-05 15:00:00,1.3,80.0,75.0,27.6,35.1,1.2764
2004-06-05 16:00:00,1.9,110.0,92.0,26.6,47.6,1.6315
2004-06-05 17:00:00,1.7,108.0,89.0,30.4,31.3,1.3331
2004-06-05 18:00:00,2.3,134.0,105.0,27.8,35.0,1.282
2004-06-05 19:00:00,2.4,133.0,111.0,26.6,37.9,1.2994
2004-06-05 20:00:00,1.8,118.0,102.0,23.4,44.4,1.2646
2004-06-05 21:00:00,0.6,17.0,30.0,23.0,51.1,1.4175
2004-06-05 22:00:00,0.8,26.0,43.0,22.1,53.5,1.4087
2004-06-05 23:00:00,1.7,55.0,67.0,21.6,53.6,1.3674
2004-06-06 00:00:00,1.1,39.0,58.0,21.9,52.7,1.365
2004-06-06 01:00:00,0.6,15.0,24.0,21.3,54.9,1.3707
2004-06-06 02:00:00,1.1,47.0,58.0,17.5,79.1,1.5709
2004-06-06 03:00:00,1.1,47.0,58.0,17.6,78.6,1.5722
2004-06-06 04:00:00,1.0,49.0,62.0,17.1,81.8,1.5816
2004-06-06 05:00:00,0.5,21.0,34.0,16.6,80.2,1.5002
2004-06-06 06:00:00,0.7,33.0,46.0,16.8,77.4,1.4739
2004-06-06 07:00:00,1.0,63.0,62.0,18.3,66.5,1.381
2004-06-06 08:00:00,1.2,73.0,70.0,20.4,55.8,1.3196
2004-06-06 09:00:00,0.7,51.0,54.0,21.6,45.3,1.1533
2004-06-06 10:00:00,0.9,61.0,61.0,23.1,39.4,1.0983
2004-06-06 11:00:00,0.8,52.0,53.0,25.4,31.6,1.0058
2004-06-06 12:00:00,0.8,49.0,49.0,26.6,29.0,0.9928
2004-06-06 13:00:00,0.5,40.0,48.0,25.9,28.8,0.9475
2004-06-06 14:00:00,0.5,36.0,45.0,27.0,28.0,0.981
2004-06-06 15:00:00,0.7,51.0,60.0,23.6,38.1,1.0917
2004-06-06 16:00:00,0.9,56.0,59.0,25.9,32.0,1.0529
2004-06-06 17:00:00,1.0,71.0,67.0,26.3,31.5,1.0643
2004-06-06 18:00:00,1.2,79.0,72.0,23.9,36.8,1.0774
2004-06-06 19:00:00,1.3,117.0,88.0,23.7,36.8,1.0609
2004-06-06 20:00:00,1.6,127.0,94.0,22.5,37.8,1.0157
2004-06-06 21:00:00,1.4,118.0,89.0,21.8,39.2,1.0115
2004-06-06 22:00:00,1.7,130.0,96.0,20.9,42.6,1.04
2004-06-06 23:00:00,1.7,131.0,98.0,20.0,45.6,1.0555
2004-06-07 00:00:00,1.4,102.0,95.0,19.3,47.9,1.059
2004-06-07 01:00:00,0.8,48.0,64.0,18.7,49.0,1.0462
2004-06-07 02:00:00,0.4,22.0,38.0,17.8,54.1,1.0938
2004-06-07 03:00:00,0.3,22.0,38.0,18.6,52.7,1.1206
2004-06-07 05:00:00,0.5,44.0,40.0,18.2,54.1,1.1155
2004-06-07 06:00:00,1.5,167.0,76.0,17.3,57.6,1.1289
2004-06-07 07:00:00,2.6,220.0,90.0,19.9,49.4,1.1354
2004-06-07 08:00:00,4.3,285.0,118.0,21.7,44.2,1.1321
2004-06-07 09:00:00,3.1,272.0,118.0,23.5,40.0,1.1386
2004-06-07 10:00:00,2.9,238.0,122.0,28.4,29.7,1.1345
2004-06-07 11:00:00,2.5,207.0,120.0,31.6,24.1,1.0994
2004-06-07 12:00:00,1.9,152.0,132.0,31.3,24.1,1.0816
2004-06-07 13:00:00,2.5,185.0,115.0,34.4,20.4,1.0857
2004-06-07 14:00:00,2.5,184.0,127.0,33.7,21.3,1.0988
2004-06-07 15:00:00,2.8,205.0,126.0,35.9,18.9,1.0999
2004-06-07 16:00:00,2.3,172.0,113.0,34.3,19.4,1.0279
2004-06-07 17:00:00,3.3,227.0,124.0,33.5,19.9,1.0112
2004-06-07 18:00:00,2.8,187.0,108.0,30.5,24.2,1.0386
2004-06-07 19:00:00,4.8,290.0,142.0,30.3,26.2,1.1161
2004-06-07 20:00:00,2.5,155.0,125.0,27.0,36.7,1.2898
2004-06-07 21:00:00,2.0,108.0,116.0,24.6,41.9,1.2752
2004-06-07 22:00:00,1.8,94.0,101.0,23.3,44.5,1.2566
2004-06-07 23:00:00,1.7,103.0,101.0,22.4,46.9,1.2544
2004-06-08 00:00:00,1.3,78.0,92.0,21.7,50.8,1.3019
2004-06-08 01:00:00,0.7,38.0,55.0,21.0,51.9,1.2794
2004-06-08 02:00:00,0.5,26.0,42.0,20.5,54.3,1.2926
2004-06-08 03:00:00,0.4,26.0,42.0,20.9,52.5,1.2852
2004-06-08 04:00:00,0.3,19.0,30.0,21.0,53.1,1.3031
2004-06-08 05:00:00,0.5,35.0,40.0,19.6,57.1,1.2851
2004-06-08 06:00:00,1.4,126.0,69.0,18.2,62.3,1.2903
2004-06-08 07:00:00,3.3,309.0,100.0,19.5,57.7,1.2966
2004-06-08 08:00:00,5.8,376.0,125.0,21.6,51.7,1.313
2004-06-08 09:00:00,5.0,441.0,174.0,23.9,44.4,1.3029
2004-06-08 10:00:00,3.5,309.0,171.0,28.1,35.2,1.312
2004-06-08 11:00:00,2.9,220.0,149.0,31.4,28.6,1.298
2004-06-08 12:00:00,2.5,168.0,124.0,33.7,25.5,1.3095
2004-06-08 13:00:00,2.3,149.0,119.0,35.9,20.8,1.2103
2004-06-08 14:00:00,2.4,160.0,130.0,37.5,18.1,1.1529
2004-06-08 15:00:00,2.6,177.0,143.0,37.7,17.7,1.1383
2004-06-08 16:00:00,2.2,177.0,143.0,37.8,17.4,1.1219
2004-06-08 17:00:00,3.5,176.0,183.0,36.6,20.6,1.2445
2004-06-08 18:00:00,3.9,202.0,161.0,32.5,26.0,1.2502
2004-06-08 19:00:00,4.5,255.0,170.0,30.8,27.2,1.1832
2004-06-08 20:00:00,3.8,210.0,143.0,28.8,30.2,1.1761
2004-06-08 21:00:00,2.8,157.0,123.0,26.7,35.4,1.2233
2004-06-08 22:00:00,1.7,96.0,89.0,25.3,40.7,1.291
2004-06-08 23:00:00,1.2,59.0,67.0,24.9,41.2,1.2809
2004-06-09 00:00:00,1.6,81.0,81.0,23.7,45.1,1.3033
2004-06-09 01:00:00,1.0,40.0,54.0,22.5,49.0,1.3151
2004-06-09 02:00:00,0.9,42.0,57.0,22.3,50.6,1.3486
2004-06-09 03:00:00,0.5,42.0,57.0,22.0,50.5,1.3199
2004-06-09 04:00:00,0.5,31.0,51.0,20.8,54.4,1.3229
2004-06-09 05:00:00,0.5,54.0,58.0,20.3,56.0,1.3204
2004-06-09 06:00:00,1.0,88.0,69.0,20.5,54.8,1.3073
2004-06-09 07:00:00,3.5,261.0,107.0,21.7,50.6,1.2981
2004-06-09 08:00:00,6.4,357.0,151.0,23.4,46.1,1.3091
2004-06-09 09:00:00,2.9,265.0,146.0,25.1,43.0,1.3488
2004-06-09 10:00:00,3.4,247.0,165.0,30.1,32.8,1.3795
2004-06-09 11:00:00,2.8,189.0,159.0,34.7,25.9,1.4069
2004-06-09 12:00:00,2.8,168.0,174.0,37.2,23.2,1.4478
2004-06-09 13:00:00,2.8,183.0,167.0,39.5,18.3,1.2917
2004-06-09 14:00:00,2.3,157.0,137.0,40.6,15.3,1.1485
2004-06-09 15:00:00,1.8,113.0,116.0,40.3,16.1,1.1896
2004-06-09 16:00:00,2.0,140.0,125.0,40.3,14.2,1.0494
2004-06-09 17:00:00,3.5,230.0,194.0,39.6,16.7,1.1867
2004-06-09 18:00:00,4.9,277.0,222.0,37.3,23.4,1.4672
2004-06-09 19:00:00,4.6,295.0,206.0,33.7,27.7,1.4213
2004-06-09 20:00:00,3.4,212.0,162.0,30.7,32.2,1.3983
2004-06-09 21:00:00,2.7,151.0,132.0,28.4,35.7,1.3549
2004-06-09 22:00:00,1.9,110.0,107.0,26.5,38.6,1.3154
2004-06-09 23:00:00,1.5,83.0,84.0,25.4,40.1,1.2822
2004-06-10 00:00:00,1.0,48.0,61.0,24.1,43.3,1.2839
2004-06-10 01:00:00,0.7,27.0,42.0,23.9,45.6,1.3328
2004-06-10 02:00:00,1.0,48.0,66.0,22.0,52.8,1.3752
2004-06-10 03:00:00,0.6,48.0,66.0,20.7,56.1,1.3565
2004-06-10 05:00:00,0.9,75.0,76.0,19.5,59.4,1.3328
2004-06-10 06:00:00,1.2,101.0,78.0,20.0,56.6,1.3095
2004-06-10 07:00:00,2.9,214.0,104.0,21.7,53.9,1.3848
2004-06-10 08:00:00,4.8,290.0,139.0,23.7,49.0,1.4152
2004-06-10 09:00:00,4.3,311.0,166.0,25.9,44.3,1.4544
2004-06-10 10:00:00,3.1,234.0,151.0,30.1,34.3,1.4414
2004-06-10 11:00:00,2.4,157.0,134.0,33.5,27.2,1.3859
2004-06-10 12:00:00,2.8,165.0,148.0,35.4,26.1,1.4806
2004-06-10 13:00:00,2.5,137.0,126.0,37.9,23.2,1.502
2004-06-10 14:00:00,2.6,149.0,144.0,39.7,18.7,1.3306
2004-06-10 15:00:00,2.3,140.0,133.0,40.4,17.2,1.2774
2004-06-10 16:00:00,2.4,139.0,139.0,40.0,18.8,1.363
2004-06-10 17:00:00,3.5,221.0,178.0,38.9,18.8,1.29
2004-06-10 18:00:00,4.8,318.0,206.0,35.8,22.1,1.2792
2004-06-10 19:00:00,5.1,363.0,211.0,33.1,25.9,1.2923
2004-06-10 20:00:00,4.7,341.0,180.0,30.9,28.2,1.2388
2004-06-10 21:00:00,2.4,163.0,116.0,27.5,32.6,1.176
2004-06-10 22:00:00,2.5,157.0,118.0,26.3,34.3,1.1605
2004-06-10 23:00:00,2.7,202.0,115.0,25.5,34.1,1.0968
2004-06-11 00:00:00,1.5,102.0,96.0,24.7,39.3,1.2065
2004-06-11 01:00:00,1.1,70.0,86.0,24.2,39.5,1.1764
2004-06-11 02:00:00,0.6,41.0,65.0,24.8,37.8,1.1639
2004-06-11 03:00:00,0.5,41.0,65.0,22.7,43.8,1.1952
2004-06-11 04:00:00,0.4,36.0,53.0,22.0,44.3,1.1553
2004-06-11 05:00:00,0.6,68.0,74.0,19.3,51.4,1.1364
2004-06-11 06:00:00,1.0,92.0,69.0,19.8,50.4,1.1525
2004-06-11 07:00:00,4.6,332.0,131.0,20.5,48.2,1.1474
2004-06-11 08:00:00,4.8,333.0,134.0,22.8,42.7,1.1667
2004-06-11 09:00:00,4.0,298.0,148.0,25.6,35.8,1.1548
2004-06-11 11:00:00,2.0,146.0,148.0,34.4,21.0,1.1248
2004-06-11 12:00:00,2.0,120.0,111.0,35.9,19.6,1.1422
2004-06-11 13:00:00,2.0,108.0,110.0,37.2,18.2,1.1389
2004-06-11 14:00:00,1.9,109.0,110.0,37.3,16.6,1.0435
2004-06-11 15:00:00,1.9,124.0,116.0,37.4,14.9,0.9413
2004-06-11 16:00:00,1.9,127.0,120.0,36.4,15.1,0.9005
2004-06-11 17:00:00,2.6,185.0,142.0,35.4,14.7,0.8323
2004-06-11 18:00:00,3.2,230.0,146.0,34.2,14.2,0.7502
2004-06-11 19:00:00,3.4,265.0,153.0,31.1,18.7,0.8302
2004-06-11 20:00:00,3.4,261.0,158.0,29.1,22.0,0.8702
2004-06-11 21:00:00,2.9,219.0,140.0,27.2,22.5,0.7962
2004-06-11 22:00:00,2.7,180.0,127.0,25.3,24.6,0.7796
2004-06-11 23:00:00,1.3,108.0,97.0,24.9,27.2,0.8429
2004-06-12 00:00:00,1.3,98.0,91.0,23.5,32.2,0.922
2004-06-12 01:00:00,0.9,57.0,68.0,23.5,32.7,0.9349
2004-06-12 02:00:00,0.6,36.0,52.0,24.1,32.0,0.9467
2004-06-12 03:00:00,0.5,36.0,52.0,22.6,34.8,0.9441
2004-06-12 04:00:00,0.5,45.0,58.0,20.8,40.2,0.9725
2004-06-12 05:00:00,0.9,87.0,78.0,18.8,46.6,1.0027
2004-06-12 06:00:00,0.7,62.0,61.0,19.8,46.0,1.0524
2004-06-12 07:00:00,0.6,65.0,64.0,21.3,42.3,1.0625
2004-06-12 08:00:00,1.3,125.0,81.0,21.3,41.8,1.0449
2004-06-12 09:00:00,1.9,157.0,92.0,24.0,36.6,1.0772
2004-06-12 10:00:00,2.1,171.0,101.0,27.2,30.7,1.0884
2004-06-12 11:00:00,1.8,119.0,96.0,32.3,23.6,1.1271
2004-06-12 12:00:00,1.8,110.0,101.0,31.9,25.8,1.2023
2004-06-12 13:00:00,1.6,95.0,91.0,35.1,21.8,1.2093
2004-06-12 14:00:00,1.2,58.0,68.0,36.0,20.5,1.1995
2004-06-12 15:00:00,1.2,69.0,76.0,37.0,20.1,1.2423
2004-06-12 16:00:00,1.4,76.0,84.0,36.4,21.0,1.2515
2004-06-12 17:00:00,1.3,63.0,76.0,35.2,22.6,1.267
2004-06-12 18:00:00,1.1,51.0,61.0,32.5,27.6,1.3229
2004-06-12 19:00:00,1.1,46.0,52.0,29.1,35.1,1.3919
2004-06-12 20:00:00,1.1,52.0,59.0,26.9,39.7,1.3898
2004-06-12 21:00:00,1.8,84.0,89.0,26.1,42.2,1.4039
2004-06-12 22:00:00,2.3,130.0,113.0,25.5,43.8,1.4095
2004-06-12 23:00:00,2.6,147.0,112.0,24.9,45.6,1.4135
2004-06-13 00:00:00,2.0,126.0,89.0,25.2,45.2,1.4262
2004-06-13 01:00:00,1.0,47.0,53.0,25.4,45.5,1.457
2004-06-13 02:00:00,0.6,24.0,36.0,26.2,43.6,1.4599
2004-06-13 03:00:00,0.6,24.0,36.0,24.3,48.2,1.4476
2004-06-13 04:00:00,0.5,25.0,39.0,24.4,48.3,1.4499
2004-06-13 05:00:00,0.4,21.0,33.0,23.3,51.0,1.4346
2004-06-13 06:00:00,0.4,25.0,37.0,21.6,48.1,1.2259
2004-06-13 07:00:00,0.4,25.0,36.0,21.4,47.8,1.2005
2004-06-13 08:00:00,0.4,30.0,42.0,20.5,46.8,1.1152
2004-06-13 09:00:00,0.5,42.0,52.0,20.8,40.7,0.9882
2004-06-13 10:00:00,0.6,52.0,60.0,22.3,35.3,0.9371
2004-06-13 11:00:00,0.7,62.0,74.0,21.7,38.3,0.9842
2004-06-13 12:00:00,0.7,67.0,65.0,24.4,29.6,0.8921
2004-06-13 13:00:00,0.6,47.0,52.0,23.4,34.9,0.991
2004-06-13 14:00:00,0.5,35.0,40.0,23.5,35.2,1.0019
2004-06-13 15:00:00,0.6,45.0,49.0,22.4,39.0,1.04
2004-06-13 16:00:00,0.8,53.0,56.0,22.0,41.7,1.0865
2004-06-13 17:00:00,0.8,57.0,59.0,21.7,42.7,1.0949
2004-06-13 18:00:00,1.0,71.0,68.0,20.7,43.4,1.047
2004-06-13 19:00:00,1.0,67.0,72.0,20.3,42.6,1.0045
2004-06-13 20:00:00,1.0,75.0,78.0,20.3,44.1,1.0392
2004-06-13 21:00:00,0.9,65.0,71.0,20.1,45.2,1.0538
2004-06-13 22:00:00,0.7,45.0,54.0,19.8,45.7,1.0424
2004-06-13 23:00:00,0.8,46.0,57.0,19.6,45.3,1.0244
2004-06-14 00:00:00,0.7,33.0,45.0,19.4,45.9,1.0242
2004-06-14 01:00:00,0.5,19.0,30.0,19.7,44.8,1.0172
2004-06-14 02:00:00,0.3,9.0,16.0,19.5,46.3,1.0363
2004-06-14 03:00:00,0.3,9.0,16.0,19.0,49.0,1.063
2004-06-14 05:00:00,0.3,21.0,28.0,19.1,52.7,1.1545
2004-06-14 06:00:00,0.7,66.0,62.0,20.3,49.3,1.1596
2004-06-14 07:00:00,1.5,137.0,92.0,21.1,46.2,1.1389
2004-06-14 08:00:00,1.8,151.0,96.0,21.5,44.5,1.129
2004-06-14 09:00:00,1.4,115.0,87.0,22.4,43.6,1.1637
2004-06-14 10:00:00,1.5,118.0,84.0,24.8,39.1,1.2039
2004-06-14 11:00:00,1.2,95.0,73.0,23.9,42.1,1.2335
2004-06-14 12:00:00,1.2,86.0,72.0,25.5,38.3,1.2328
2004-06-14 13:00:00,1.3,85.0,68.0,25.4,39.2,1.2534
2004-06-14 14:00:00,1.0,66.0,62.0,25.6,37.0,1.2006
2004-06-14 15:00:00,1.4,74.0,70.0,24.5,38.4,1.1669
2004-06-14 16:00:00,1.6,108.0,83.0,23.9,39.9,1.1639
2004-06-14 17:00:00,2.7,150.0,92.0,24.2,39.2,1.1665
2004-06-14 18:00:00,2.3,157.0,103.0,23.5,41.2,1.1759
2004-06-14 19:00:00,1.5,93.0,82.0,22.3,44.9,1.1973
2004-06-14 20:00:00,1.4,76.0,74.0,21.7,46.5,1.1917
2004-06-14 21:00:00,1.0,57.0,67.0,22.0,44.9,1.1699
2004-06-14 22:00:00,1.1,64.0,74.0,22.2,44.1,1.1654
2004-06-14 23:00:00,1.2,59.0,72.0,21.8,45.6,1.1763
2004-06-15 00:00:00,1.2,68.0,79.0,21.6,46.0,1.1742
2004-06-15 01:00:00,0.7,31.0,43.0,21.6,45.8,1.1715
2004-06-15 02:00:00,0.5,21.0,33.0,20.7,48.3,1.168
2004-06-15 03:00:00,0.4,21.0,33.0,21.0,47.1,1.1546
2004-06-15 04:00:00,0.4,24.0,38.0,20.8,48.5,1.18
2004-06-15 05:00:00,0.5,38.0,51.0,20.8,49.4,1.1994
2004-06-15 06:00:00,1.0,92.0,69.0,19.9,51.8,1.1911
2004-06-15 07:00:00,4.4,311.0,116.0,20.9,49.3,1.2049
2004-06-15 08:00:00,4.0,260.0,119.0,23.7,39.9,1.1508
2004-06-15 09:00:00,2.4,181.0,96.0,25.3,35.8,1.1421
2004-06-15 10:00:00,2.1,177.0,109.0,28.8,29.1,1.1349
2004-06-15 11:00:00,2.7,180.0,115.0,30.3,26.9,1.1399
2004-06-15 12:00:00,2.8,174.0,118.0,32.8,23.3,1.138
2004-06-15 13:00:00,2.3,140.0,118.0,33.9,21.4,1.1135
2004-06-15 14:00:00,2.0,122.0,112.0,35.3,19.6,1.1036
2004-06-15 15:00:00,2.6,189.0,140.0,34.0,20.8,1.0898
2004-06-15 16:00:00,2.7,169.0,137.0,35.3,18.8,1.0572
2004-06-15 17:00:00,3.1,172.0,143.0,32.6,24.1,1.1688
2004-06-15 18:00:00,3.1,154.0,148.0,30.8,28.7,1.2507
2004-06-15 19:00:00,3.6,192.0,158.0,28.7,31.2,1.2099
2004-06-15 20:00:00,2.9,160.0,127.0,26.8,35.1,1.2201
2004-06-15 21:00:00,2.2,110.0,109.0,25.3,39.4,1.2524
2004-06-15 22:00:00,2.0,97.0,101.0,23.9,40.9,1.1966
2004-06-15 23:00:00,2.1,124.0,114.0,23.0,44.4,1.2354
2004-06-16 00:00:00,1.9,108.0,104.0,22.2,53.9,1.4237
2004-06-16 01:00:00,1.4,61.0,81.0,20.9,59.8,1.4659
2004-06-16 02:00:00,0.8,34.0,51.0,21.3,58.1,1.457
2004-06-16 03:00:00,0.6,34.0,51.0,20.8,58.4,1.4189
2004-06-16 04:00:00,0.6,24.0,40.0,20.3,58.9,1.3878
2004-06-16 05:00:00,0.5,27.0,34.0,21.3,54.5,1.3682
2004-06-16 06:00:00,1.0,70.0,61.0,20.6,57.4,1.3753
2004-06-16 07:00:00,2.7,176.0,95.0,21.3,56.9,1.4226
2004-06-16 08:00:00,5.0,310.0,142.0,22.9,52.4,1.4442
2004-06-16 09:00:00,3.3,221.0,128.0,24.1,46.5,1.3802
2004-06-16 10:00:00,2.4,168.0,115.0,27.1,38.8,1.3705
2004-06-16 11:00:00,1.7,109.0,84.0,28.4,34.4,1.314
2004-06-16 12:00:00,1.7,102.0,85.0,30.1,30.9,1.2958
2004-06-16 13:00:00,2.4,129.0,110.0,32.7,25.8,1.2547
2004-06-16 14:00:00,2.2,117.0,107.0,32.4,25.7,1.2271
2004-06-16 15:00:00,2.2,112.0,107.0,33.6,24.4,1.2472
2004-06-16 16:00:00,2.3,122.0,113.0,33.0,26.0,1.2877
2004-06-16 17:00:00,2.6,114.0,107.0,33.2,23.7,1.1855
2004-06-16 18:00:00,2.3,111.0,106.0,31.3,25.4,1.1415
2004-06-16 19:00:00,3.3,158.0,125.0,28.3,31.7,1.1968
2004-06-16 20:00:00,3.5,202.0,139.0,26.5,35.0,1.1981
2004-06-16 21:00:00,2.5,166.0,117.0,24.4,40.0,1.2079
2004-06-16 22:00:00,2.5,143.0,107.0,23.3,43.4,1.2251
2004-06-16 23:00:00,2.4,122.0,98.0,22.5,45.3,1.2226
2004-06-17 00:00:00,2.5,113.0,97.0,21.8,47.8,1.2325
2004-06-17 01:00:00,2.1,109.0,95.0,20.9,51.0,1.2446
2004-06-17 02:00:00,1.0,53.0,68.0,20.8,51.7,1.2572
2004-06-17 03:00:00,0.8,53.0,68.0,19.3,57.1,1.2661
2004-06-17 05:00:00,0.5,35.0,44.0,20.2,53.8,1.2569
2004-06-17 06:00:00,1.3,123.0,77.0,18.3,60.8,1.2635
2004-06-17 07:00:00,3.6,254.0,100.0,20.2,54.5,1.2777
2004-06-17 08:00:00,4.8,300.0,125.0,21.9,49.9,1.2957
2004-06-17 09:00:00,3.7,281.0,154.0,25.2,43.0,1.3548
2004-06-17 10:00:00,1.9,169.0,125.0,28.0,36.6,1.3603
2004-06-17 11:00:00,1.7,152.0,117.0,27.1,38.3,1.3548
2004-06-17 12:00:00,1.9,127.0,105.0,27.4,37.0,1.3319
2004-06-17 13:00:00,1.8,118.0,103.0,29.4,32.9,1.3244
2004-06-17 14:00:00,1.7,120.0,106.0,31.3,28.7,1.2885
2004-06-17 15:00:00,1.8,125.0,107.0,31.5,28.7,1.3058
2004-06-17 16:00:00,1.7,117.0,102.0,30.9,30.3,1.3306
2004-06-17 17:00:00,2.8,166.0,124.0,31.4,30.3,1.3689
2004-06-17 18:00:00,3.6,180.0,133.0,30.7,31.4,1.3686
2004-06-17 19:00:00,3.3,172.0,125.0,29.0,33.4,1.3169
2004-06-17 20:00:00,2.9,160.0,124.0,27.3,37.5,1.342
2004-06-17 21:00:00,1.7,103.0,97.0,25.8,40.9,1.3389
2004-06-17 22:00:00,1.7,87.0,94.0,25.2,43.0,1.358
2004-06-17 23:00:00,2.8,147.0,120.0,24.6,45.8,1.394
2004-06-18 00:00:00,1.8,120.0,105.0,24.0,47.3,1.3914
2004-06-18 01:00:00,1.0,63.0,81.0,23.5,48.3,1.3777
2004-06-18 02:00:00,0.5,30.0,43.0,24.0,45.8,1.3467
2004-06-18 03:00:00,0.4,30.0,43.0,22.2,50.7,1.3405
2004-06-18 04:00:00,0.3,19.0,32.0,22.8,48.1,1.3184
2004-06-18 05:00:00,0.4,27.0,36.0,21.9,50.1,1.3002
2004-06-18 06:00:00,0.8,65.0,59.0,20.4,54.1,1.28
2004-06-18 07:00:00,2.2,169.0,92.0,20.8,52.6,1.2758
2004-06-18 08:00:00,4.4,244.0,121.0,22.8,47.9,1.3156
2004-06-18 09:00:00,3.7,274.0,151.0,25.2,42.9,1.3552
2004-06-18 10:00:00,2.5,202.0,142.0,29.3,34.8,1.397
2004-06-18 11:00:00,2.5,186.0,141.0,33.3,27.8,1.4013
2004-06-18 12:00:00,2.3,153.0,129.0,34.9,24.9,1.363
2004-06-18 13:00:00,2.0,112.0,106.0,36.1,22.7,1.3324
2004-06-18 14:00:00,2.0,117.0,125.0,37.6,21.1,1.3478
2004-06-18 15:00:00,2.1,109.0,126.0,37.3,21.9,1.3761
2004-06-18 16:00:00,2.4,133.0,147.0,37.2,21.6,1.3514
2004-06-18 17:00:00,3.1,185.0,180.0,35.6,23.4,1.341
2004-06-18 18:00:00,2.9,167.0,164.0,33.1,24.3,1.2087
2004-06-18 19:00:00,3.5,218.0,180.0,30.5,29.5,1.2635
2004-06-18 20:00:00,2.9,171.0,153.0,28.7,35.8,1.3834
2004-06-18 21:00:00,1.5,78.0,105.0,26.6,42.2,1.4452
2004-06-18 22:00:00,1.7,84.0,98.0,25.2,46.6,1.4733
2004-06-18 23:00:00,2.2,110.0,107.0,24.7,47.7,1.4649
2004-06-19 00:00:00,1.6,87.0,87.0,24.4,47.4,1.4301
2004-06-19 01:00:00,1.0,58.0,80.0,23.3,49.9,1.4135
2004-06-19 02:00:00,0.6,39.0,62.0,23.8,47.3,1.3783
2004-06-19 03:00:00,0.6,39.0,62.0,22.9,50.2,1.3808
2004-06-19 04:00:00,0.6,38.0,54.0,21.2,55.0,1.3689
2004-06-19 05:00:00,0.5,41.0,56.0,21.7,52.6,1.35
2004-06-19 06:00:00,0.5,47.0,62.0,22.8,48.9,1.3424
2004-06-19 07:00:00,0.9,72.0,72.0,23.5,47.6,1.3611
2004-06-19 08:00:00,1.4,100.0,86.0,24.6,44.9,1.3661
2004-06-19 09:00:00,1.6,104.0,99.0,27.0,39.9,1.402
2004-06-19 10:00:00,1.6,109.0,98.0,29.3,35.9,1.4411
2004-06-19 11:00:00,1.7,103.0,102.0,31.2,32.4,1.4517
2004-06-19 12:00:00,1.7,75.0,84.0,34.4,26.6,1.423
